OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge
20087,NonResidential,Small- and Mid-Sized Office,800 Stewart,800 stewart st,Seattle,WA,98121.0,0660000625,7,DOWNTOWN,47.61524,-122.33519,1.0,5,43506,11250,32256,"Office, Parking",Office,32569.0,51.0,110.59999850000001,229.8000031,3603400.0,0.0,1834098.0,1626177.0,False,Compliant,99.15,2.28,38
20130,NonResidential,Worship Facility,Green Lake United Methodist Church,6415 1st ave ne,Seattle,WA,98115.0,1257200735,6,Northwest,47.67572,-122.3285,1.0,2,23931,0,23931,Worship Facility,Worship Facility,23931.0,88.0,0.0,0.0,0.0,0.0,167075.0,329402.0,False,Compliant,18.66,0.78,106
20132,NonResidential,Worship Facility,Green Lake Church of Seventh-day Adventists,6350 E Green Lake Way N,Seattle,WA,98103.0,1257203120,6,Northwest,47.67491,-122.33316,1.0,2,21393,0,21393,Worship Facility,Worship Facility,21393.0,57.0,45.90000153,76.90000153,981916.5,0.0,266359.0,579602.0,False,Compliant,32.64,1.53,68
20141,NonResidential,Mixed Use Property,WALDEN BUILDING,3031 S WALDEN ST,Seattle,WA,98144.0,1282301295,2,SOUTHEAST,47.572559999999996,-122.29265,1.0,2,47560,0,47560,"Distribution Center, Non-Refrigerated Warehouse, Office",Distribution Center,23146.0,80.0,25.89999962,53.09999847,1221954.375,0.0,583296.0,549194.0,False,Compliant,33.23,0.7,26
20145,NonResidential,Senior Care Community,Cabrini Senior Housing,909 Boren Avenue,Seattle,WA,98104.0,1285700000,3,EAST,47.60897,-122.32507,1.0,6,62334,0,62334,"Bank Branch, Parking, Senior Care Community",Senior Care Community,35696.0,100.0,22.29999924,44.40000153,1147752.25,0.0,481168.0,595565.0,False,Compliant,34.98,0.56,10
20160,NonResidential,Residence Hall,Sigma Kappa Corp,4510 22nd Ave NE,Seattle,WA,98105.0,1321300090,4,NORTHEAST,47.661590000000004,-122.30441,1.0,3,20960,0,20960,Residence Hall/Dormitory,Residence Hall/Dormitory,20960.0,,79.5,117.59999850000001,1667310.5,0.0,328800.0,1171510.0,False,Compliant,64.51,3.08,86
20166,NonResidential,University,Beebe,2014 9TH AVE,Seattle,WA,98121.0,0660001305,7,DOWNTOWN,47.61679,-122.33618999999999,1.0,3,28800,0,28800,College/University,College/University,28800.0,,26.89999962,77.19999695,773795.625,0.0,642346.0,74710.0,False,Compliant,8.45,0.29,106
20167,NonResidential,K-12 School,Ninth & Lenora Building,2030 9th Avenue,Seattle,WA,98121.0,0660001310,7,DOWNTOWN,47.61718,-122.33653999999999,1.0,2,21600,0,21600,K-12 School,K-12 School,21600.0,72.0,65.5,127.8000031,1415640.0,0.0,609724.0,651813.0,False,Compliant,38.87,1.8,59
20168,NonResidential,K-12 School,Spruce Street School,914 Virginia St.,Seattle,WA,98101.0,0660001365,7,DOWNTOWN,47.61687,-122.33533,1.0,3,22860,0,22860,K-12 School,K-12 School,22860.0,43.0,43.29999924,136.1000061,990507.3125,0.0,931148.0,0.0,False,Compliant,6.49,0.28,21
20182,NonResidential,Worship Facility,St. Bridget Church,4900 NE 50th St.,Seattle,WA,98105.0,1025049150,4,NORTHEAST,47.66516,-122.2738,1.0,1,26366,0,26366,"Parking, Worship Facility",Worship Facility,26386.0,88.0,37.79999924,65.30000305,996850.0,0.0,323802.0,564230.0,False,Compliant,32.22,1.22,44
20197,NonResidential,Worship Facility,Sephardic Bikur Holim Congregation,6500 52nd Avenue South,Seattle,WA,98118.0,1102000351,2,SOUTHEAST,47.543620000000004,-122.2667,1.0,2,21732,0,21732,Worship Facility,Worship Facility,21732.0,2.0,43.40000153,91.59999847,942745.6875,0.0,479159.0,381205.0,False,Compliant,23.59,1.09,51
20211,NonResidential,Mixed Use Property,Miller-Barringham Building,2417 NW Market ST,Seattle,WA,98107.0,1125039009,6,BALLARD,47.66835,-122.38886000000001,1.0,1,21060,0,21060,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Non-Refrigerated Warehouse,10495.0,,15.60000038,39.29999924,380806.5938,0.0,258178.0,92087.0,False,Compliant,6.69,0.32,71
20212,NonResidential,Mixed Use Property,Market Street Holdings,2401 NW Market St,Seattle,WA,98107.0,1125039011,6,BALLARD,47.6684,-122.38788000000001,1.0,4,20539,0,20539,"Medical Office, Multifamily Housing, Office, Restaurant, Retail Store",Retail Store,7387.0,,81.80000305,199.3000031,1695247.625,0.0,1123427.0,555032.0,False,Compliant,37.31,1.82,56
20217,SPS-District K-12,K-12 School,Sand Point Elementary,6208 60TH AVE NE,Seattle,WA,98115.0,1125049134,4,NORTHEAST,47.67365,-122.26293000000001,1.0,1,38624,0,38624,K-12 School,K-12 School,41408.0,83.0,37.79999924,81.19999695,1564929.125,0.0,798804.0,625352.0,True,Error - Correct Default Data,38.78,1.0,58
20237,NonResidential,Retail Store,(ID20237) Big 5 Corp,4315 UNIVERSITY WAY NE,Seattle,WA,98105.0,1142000160,4,NORTHEAST,47.66033,-122.31348,1.0,3,32960,0,32960,Retail Store,Retail Store,32960.0,71.0,24.70000076,77.5,813641.0,0.0,813641.0,0.0,False,Compliant,5.67,0.17,116
20241,NonResidential,Other,neptune theatre bldg,1305 n.e. 45th  #101,Seattle,WA,98105.0,1142000235,4,NORTHEAST,47.66097,-122.3139,1.0,3,29636,0,29636,"Multifamily Housing, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,25096.0,,23.20000076,73.0,688641.8125,0.0,688642.0,0.0,False,Compliant,4.8,0.16,95
20242,NonResidential,Hotel,Collegiana Hospitality House,4311 12th Ave NE,Seattle,WA,98105.0,1142000445,4,NORTHEAST,47.66023,-122.31581000000001,1.0,3,20571,0,20571,Hotel,Hotel,20571.0,72.0,36.90000153,116.0,759756.5,0.0,716279.0,0.0,False,Compliant,4.99,0.24,86
20266,NonResidential,Worship Facility,University Temple United Methodist Church,1415 NE 43rd St.,Seattle,WA,98105.0,1142001145,4,NORTHEAST,47.659259999999996,-122.31241000000001,1.0,2,47992,0,47992,"Other, Worship Facility",Worship Facility,37800.0,17.0,73.30000305,118.3000031,3518393.25,0.0,934028.0,2106168.0,False,Compliant,118.37,2.47,90
20273,NonResidential,Residence Hall,Brooklyn Plaza,4106 Brooklyn Ave Ne,Seattle,WA,98105.0,1142001455,4,NORTHEAST,47.657109999999996,-122.31409,1.0,3,28572,0,28572,"Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,22000.0,16.0,125.40000149999999,244.5,2759011.75,0.0,1187175.0,1530688.0,False,Compliant,89.57,3.13,23
20323,NonResidential,Residence Hall,Chancery Place Apartments,910 Marion Street,Seattle,WA,98104.0,1510600000,3,EAST,47.60817,-122.32654,0.0,15,115775,31535,84240,"Office, Residence Hall/Dormitory",Residence Hall/Dormitory,150000.0,94.0,17.39999962,54.59999847,3042217.25,0.0,2882489.0,0.0,False,Compliant,20.09,0.17,34
20324,NonResidential,Worship Facility,Temple Beth Am,2632 NE 80th St.,Seattle,WA,98115.0,1513800009,4,NORTHEAST,47.68752,-122.29852,1.0,2,31386,0,31386,Worship Facility,Worship Facility,30000.0,52.0,0.0,0.0,0.0,0.0,710478.0,417701.0,False,Compliant,27.14,0.86,16
20325,Campus,K-12 School,University Prep Academy,8000 25th Ave NE,Seattle,WA,98115.0,1513800010,4,NORTHEAST,47.687,-122.30013000000001,5.0,3,21500,0,21500,K-12 School,K-12 School,96154.0,44.0,73.90000153,149.5,7109712.5,0.0,3307692.0,3381491.0,False,Compliant,202.65,9.43,27
20369,NonResidential,Small- and Mid-Sized Office,Emerald Landing I,2157 N. Northlake Way,Seattle,WA,98103.0,4088801740,4,LAKE UNION,47.648340000000005,-122.33188,1.0,2,84116,26497,57619,Office,Office,55000.0,68.0,48.0,149.3999939,2641681.75,0.0,2605669.0,36012.0,False,Compliant,20.08,0.24,4
20376,SPS-District K-12,K-12 School,Kimball Elementary,3200 23rd Ave. S.,Seattle,WA,98144.0,1624049006,2,GREATER DUWAMISH,47.57405,-122.30301000000001,1.0,1,55206,0,55206,K-12 School,K-12 School,55206.0,75.0,47.90000153,104.0999985,2644410.5,0.0,1359846.0,985906.0,True,Error - Correct Default Data,61.84,1.12,45
20377,NonResidential,Senior Care Community,Washington Care Center,2821 S Walden St,Seattle,WA,98144.0,1624049040,2,SOUTHEAST,47.57188,-122.29531000000001,1.0,3,78374,0,78374,"Parking, Senior Care Community",Senior Care Community,58665.0,98.0,57.90000153,181.8999939,3397766.5,0.0,3321035.0,0.0,False,Compliant,23.15,0.3,35
20387,NonResidential,Mixed Use Property,Marine Business Center,801 NW 42nd Street,Seattle,WA,98107.0,1325039001,6,BALLARD,47.65742,-122.36736,1.0,2,38784,0,38784,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,16826.0,,56.29999924,155.6000061,1894318.875,0.0,1553414.0,287740.0,False,Compliant,26.11,0.67,9
20393,NonResidential,Other,D W Close Co,3317 3rd Ave S,Seattle,WA,98134.0,1327300004,2,GREATER DUWAMISH,47.57383,-122.33046000000002,1.0,2,41790,0,41790,"Office, Social/Meeting Hall",Social/Meeting Hall,21790.0,,54.59999847,146.5,2283131.0,0.0,1782740.0,394335.0,False,Compliant,33.37,0.8,47
20395,NonResidential,Small- and Mid-Sized Office,Holyoke,1018 1st Ave,Seattle,WA,98104.0,0939000515,7,DOWNTOWN,47.60542,-122.3364,1.0,5,39960,0,39960,"Office, Other",Office,37120.0,77.0,59.79999924,137.3000031,2388675.5,0.0,1424622.0,754068.0,False,Compliant,49.98,1.25,116
20396,NonResidential,Warehouse,Meaves Building,1014 First Avenue,Seattle,WA,98101.0,0939000530,7,DOWNTOWN,47.60528,-122.33627,1.0,5,33300,0,33300,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,24000.0,,3.0,9.5,90558.70313,0.0,90559.0,0.0,False,Compliant,0.63,0.02,116
20397,NonResidential,Hotel,The Hotel Seattle,315 Seneca St,Seattle,WA,98101.0,0942000120,7,DOWNTOWN,47.607209999999995,-122.33451000000001,1.0,11,36240,0,36240,Hotel,Hotel,36240.0,98.0,66.0,101.5,2390584.0,1158118.25,456350.0,533500.0,False,Compliant,120.91,3.34,90
20398,NonResidential,Other,Womens University Club,1105 6th Ave,Seattle,WA,98101.0,0942000255,7,DOWNTOWN,47.60781,-122.33186,1.0,3,39320,6960,32360,Social/Meeting Hall,Social/Meeting Hall,39320.0,,83.09999847,143.3999939,3269279.75,1165335.75,957761.0,919779.0,False,Compliant,145.48,3.7,94
20402,NonResidential,Other,First United Methodist Church,801 5th Avenue,Seattle,WA,98104.0,0942000530,7,DOWNTOWN,47.605470000000004,-122.33118,1.0,5,41536,0,41536,Performing Arts,Performing Arts,41536.0,,65.90000153,206.8000031,2735166.0,0.0,2735166.0,0.0,False,Compliant,19.07,0.46,108
20406,NonResidential,Hotel,REYNOLDS WORK RELEASE,410 4TH AVE,Seattle,WA,98104.0,0942001120,7,DOWNTOWN,47.60223,-122.32888999999999,1.0,6,35820,0,35820,Hotel,Hotel,35820.0,94.0,99.09999847,162.0,3547995.75,0.0,993349.0,2328254.0,False,Compliant,130.58,3.65,107
20415,NonResidential,K-12 School,Holy Rosary School,4142 42nd Ave. SW,Seattle,WA,98116.0,0952002500,1,SOUTHWEST,47.56542,-122.38502,1.0,2,33462,0,33462,K-12 School,K-12 School,57896.0,76.0,81.5,107.09999850000001,4719841.5,0.0,574940.0,3412276.0,False,Compliant,185.23,5.54,94
20419,NonResidential,K-12 School,Seattle Lutheran High School,4100 SW Genesee St,Seattle,WA,98116.0,0952002655,1,SOUTHWEST,47.56504,-122.38455,1.0,3,49744,0,49744,K-12 School,K-12 School,49744.0,98.0,48.70000076,72.09999847,2421669.75,0.0,478349.0,1618486.0,False,Compliant,89.29,1.79,51
20425,NonResidential,Worship Facility,Hope Lutheran Church & School,4456 42nd Ave SW,Seattle,WA,98116.0,0952005960,1,SOUTHWEST,47.56342,-122.38508999999999,1.0,2,37816,0,37816,"K-12 School, Worship Facility",Worship Facility,19407.0,60.0,41.09999847,80.59999847,1565229.75,0.0,682782.0,728523.0,False,Compliant,43.45,1.15,93
20427,NonResidential,Mixed Use Property,Lyon's Antique Mall - Windermere/Garlic Jims,4520 California Ave SW,Seattle,WA,98116.0,0952006290,1,SOUTHWEST,47.5622,-122.38648,0.0,2,23315,0,23315,"Office, Restaurant, Retail Store",Office,7758.0,,89.5,194.3000031,1490972.375,0.0,799029.0,554971.0,False,Compliant,35.04,1.5,90
20428,NonResidential,Mixed Use Property,Matador/Jak's Grill/8 Limbs Yoga/Fitness,4546 California Ave SW,Seattle,WA,98116.0,0952006350,1,SOUTHWEST,47.56147,-122.38638,1.0,2,20700,0,20700,"Non-Refrigerated Warehouse, Office, Other - Recreation, Restaurant",Non-Refrigerated Warehouse,6900.0,,209.89999390000003,302.2999878,4345884.5,0.0,821211.0,3444604.0,False,Compliant,188.67,9.11,86
20433,NonResidential,Other,West Seattle Bowl,4505  39th Ave SW,Seattle,WA,98116.0,0952007220,1,SOUTHWEST,47.56263,-122.38196,1.0,1,41521,13124,28397,"Other - Recreation, Parking, Restaurant",Other - Recreation,26241.0,,123.6999969,251.5,3563789.75,0.0,1676726.0,1666824.0,False,Compliant,100.21,2.41,68
20435,NonResidential,Supermarket / Grocery Store,Trader Joe's,4545 Fauntleroy Way SW,Seattle,WA,98126.0,0952007370,1,SOUTHWEST,47.56197,-122.38108999999999,1.0,2,25762,0,25762,Supermarket/Grocery Store,Supermarket/Grocery Store,25762.0,100.0,74.0,232.39999390000003,1906384.875,0.0,1906385.0,0.0,False,Compliant,13.29,0.52,70
20439,NonResidential,Other,West Seattle Family YMCA,4515 36th Ave SW,Seattle,WA,98126.0,0952007845,1,SOUTHWEST,47.56245,-122.37805,1.0,1,33334,0,33334,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,50000.0,,128.1000061,238.39999390000003,6405464.5,0.0,2484706.0,3633594.0,False,Compliant,210.3,6.31,32
20440,NonResidential,Small- and Mid-Sized Office,SK Food Group,4600 37th Ave S.W.,Seattle,WA,98126.0,0952007920,1,SOUTHWEST,47.56175,-122.37835,1.0,3,43387,0,43387,Office,Office,45000.0,60.0,59.90000153,172.0,2695090.5,0.0,2352594.0,334171.0,False,Compliant,34.15,0.79,35
20470,NonResidential,Mixed Use Property,Lake City Center - Main Building,12701 Lake City Way NE,Seattle,WA,98125.0,1453600540,5,NORTH,47.721779999999995,-122.29498000000001,1.0,1,39350,0,39350,"Food Service, Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,19271.0,,6.5,20.39999962,267135.0938,0.0,267135.0,0.0,False,Compliant,1.86,0.05,37
20474,NonResidential,Other,EBBC LCW,12537 Lake CIty Way NE,Seattle,WA,98125.0,1453600740,5,NORTH,47.72032,-122.29507,0.0,1,22405,0,22405,"Other, Retail Store",Other,11000.0,,192.3000031,326.2000122,3556717.25,0.0,1110079.0,2388136.0,False,Compliant,134.57,6.01,67
20494,SPS-District K-12,Other,Cedar Park Building,13224 37th Ave NE,Seattle,WA,98125.0,1454100350,5,NORTH,47.72606,-122.28747,1.0,1,32590,0,32590,Other,Other,32590.0,,46.20000076,89.09999847,1505296.875,0.0,632722.0,729072.0,False,Compliant,43.13,1.32,3
20500,NonResidential,Warehouse,Central Park,5614 7th Ave S,Seattle,WA,98108.0,1486300005,2,GREATER DUWAMISH,47.552,-122.32262,1.0,1,37500,0,37500,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61419.0,36.0,31.10000038,97.19999695,1908057.875,0.0,1799898.0,11608.0,False,Compliant,13.16,0.35,31
20503,NonResidential,Medical Office,Seattle Children's Hospital Odessa Brown Children's Clinic,2101 E. Yesler Way,Seattle,WA,98122.0,1493600000,3,CENTRAL,47.60132,-122.30476999999999,1.0,2,39000,0,39000,Medical Office,Medical Office,39000.0,25.0,68.09999847,193.3999939,2654904.25,0.0,2275174.0,340073.0,False,Compliant,33.92,0.87,26
20506,NonResidential,Other,NW ART AND FRAME/HUSKY ICE CREAM,4721 CALIFORNIA AVE SW,Seattle,WA,98116.0,1495300045,1,SOUTHWEST,47.560179999999995,-122.38716000000001,1.0,1,22180,0,22180,"Other - Mall, Restaurant",Other - Mall,14000.0,,234.89999390000003,496.20001219999995,5211179.5,0.0,2671917.0,2417166.0,False,Compliant,147.0,6.63,92
20515,SPS-District K-12,K-12 School,Beacon Hill International Elementary,2025 14th Ave. S.,Seattle,WA,98144.0,1498300850,2,GREATER DUWAMISH,47.58547,-122.3151,1.0,1,51704,0,51704,K-12 School,K-12 School,51704.0,62.0,38.0,87.09999847,1965120.125,0.0,1167845.0,631557.0,True,Error - Correct Default Data,41.68,0.81,45
20519,NonResidential,Distribution Center,2001 Plum LLC,2001 South Plum Street,Seattle,WA,98144.0,1498302035,2,GREATER DUWAMISH,47.58513,-122.30645,1.0,1,25920,0,25920,"Distribution Center, Office, Refrigerated Warehouse",Distribution Center,19277.0,,46.79999924,138.8000031,1212529.75,0.0,1133481.0,86264.0,False,Compliant,12.48,0.48,47
20520,NonResidential,Refrigerated Warehouse,oriental meats,2001 21st Ave S,Seattle,WA,98144.0,1498302080,2,GREATER DUWAMISH,47.58528,-122.30595,1.0,1,25480,0,25480,Refrigerated Warehouse,Refrigerated Warehouse,25480.0,,29.10000038,91.40000153,741287.1875,0.0,741287.0,0.0,False,Compliant,5.17,0.2,63
20522,NonResidential,Warehouse,MB Warehouse LLC,2028 21st Ave S,Seattle,WA,98144.0,1498302235,2,GREATER DUWAMISH,47.58482,-122.30501000000001,1.0,2,31000,0,31000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31000.0,,74.69999695,227.89999390000003,2315087.75,0.0,2216816.0,84227.0,False,Compliant,19.93,0.64,46
20523,NonResidential,Small- and Mid-Sized Office,ABM/ Johnson Barrow,2001 22nd ave. S.,Seattle,WA,98144.0,1498302245,2,GREATER DUWAMISH,47.58528,-122.305,1.0,1,29740,0,29740,"Non-Refrigerated Warehouse, Office",Office,17804.0,57.0,51.09999847,141.3000031,1533262.0,0.0,1259195.0,207865.0,False,Compliant,19.82,0.67,55
20525,NonResidential,Distribution Center,"Kusak Cut Glass Works, Inc.",1911 22nd Avenue S,Seattle,WA,98144.0,1498302345,2,GREATER DUWAMISH,47.58607,-122.30445,1.0,1,23236,0,23236,"Distribution Center, Office, Retail Store",Distribution Center,20736.0,,20.79999924,41.40000153,484136.8125,0.0,217294.0,216577.0,False,Compliant,13.02,0.56,62
20526,NonResidential,Small- and Mid-Sized Office,Wellspring Family Services,1900 Rainier AVE S,Seattle,WA,98144.0,1498302455,2,SOUTHEAST,47.58579,-122.3034,1.0,3,38075,0,38075,"K-12 School, Office, Retail Store",Office,29035.0,,53.5,161.1000061,2035301.25,0.0,1799412.0,122389.0,False,Compliant,19.04,0.5,7
20531,NonResidential,Small- and Mid-Sized Office,American Red Cross,1900 25th Ave S,Seattle,WA,98144.0,1498303300,3,SOUTHEAST,47.5859,-122.29956999999999,1.0,2,39170,0,39170,Office,Office,35500.0,81.0,63.40000153,130.1000061,2252219.5,0.0,1085835.0,1044839.0,False,Compliant,63.06,1.61,46
20532,Nonresidential COS,Other,Amy Yee Tennis Center,2000 M L King Jr Way S,Seattle,WA,98134.0,1498303565,3,SOUTHEAST,47.584759999999996,-122.29765,0.0,1,36070,0,36070,Other - Recreation,Other - Recreation,66597.0,,23.20000076,72.69999695,1542945.125,0.0,1441665.0,0.0,False,Compliant,10.05,0.28,39
20541,NonResidential,Other,(ID20541) MYCON'S USED CARS,3711 RAINIER AVE S,Seattle,WA,98144.0,1624049229,2,SOUTHEAST,47.569790000000005,-122.29234,1.0,2,20047,0,20047,Other - Services,Other - Services,20047.0,,6.400000095,20.10000038,128383.8984,0.0,117438.0,0.0,False,Compliant,0.82,0.04,53
20552,NonResidential,Retail Store,OLD WESTERN STEEL CASTING CO,3300 1ST AVE S,Seattle,WA,98134.0,1327300008,2,GREATER DUWAMISH,47.57403,-122.3336,1.0,1,20000,0,20000,Retail Store,Retail Store,20000.0,75.0,27.89999962,87.59999847,557863.6875,0.0,557864.0,0.0,False,Compliant,3.89,0.19,102
20556,NonResidential,Warehouse,3300,3300 6th Avenue South,Seattle,WA,98134.0,1327300012,2,GREATER DUWAMISH,47.5741,-122.32541,1.0,2,32400,0,32400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32700.0,91.0,7.599999905,23.89999962,248616.0,0.0,248616.0,0.0,False,Compliant,1.73,0.05,61
20565,NonResidential,Supermarket / Grocery Store,Safeway 0368 - Queen Anne,2100 Queen Anne Ave N,Seattle,WA,98109.0,1794500895,7,MAGNOLIA / QUEEN ANNE,47.63776,-122.35606000000001,1.0,1,25159,0,25159,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,25883.0,38.0,350.5,762.0,9072714.0,0.0,4878886.0,4026400.0,False,Compliant,247.85,9.85,54
20573,Nonresidential COS,Other,Queen Anne Community Center,1901 1st Ave W,Seattle,WA,98119.0,1794501150,7,MAGNOLIA / QUEEN ANNE,47.63629,-122.35922,1.0,1,27247,0,27247,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,14317.0,,101.0,177.6999969,2607414.75,0.0,884313.0,1448683.0,False,Compliant,83.1,3.05,68
20604,NonResidential,Distribution Center,MCNIVEN,20-24 S. Idaho Street,Seattle,WA,98134.0,1824049012,2,GREATER DUWAMISH,47.564890000000005,-122.3409,1.0,1,26680,0,26680,Distribution Center,Distribution Center,33987.0,92.0,7.1999998089999995,22.5,243518.2031,0.0,243518.0,0.0,False,Compliant,1.7,0.06,61
20605,NonResidential,Warehouse,VISKO BUILDING,4229 WEST MARGINAL WAY SW,Seattle,WA,98106.0,1824049044,1,DELRIDGE,47.56447,-122.35335,1.0,1,31521,0,31521,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31521.0,6.0,57.79999924,110.90000149999999,1823198.75,0.0,720945.0,1067203.0,False,Compliant,61.71,1.96,63
20613,NonResidential,Warehouse,QFC Warehouse,3663 1st Avenue S,Seattle,WA,98134.0,1824049069,2,GREATER DUWAMISH,47.56982,-122.33478999999998,1.0,1,24000,0,24000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,20400.0,,62.90000153,104.0999985,1510110.25,0.0,436193.0,820840.0,False,Compliant,46.64,1.94,65
20614,NonResidential,Self-Storage Facility,HGA Investment LLC,14 S Idaho St,Seattle,WA,98134.0,1824049070,2,GREATER DUWAMISH,47.56487,-122.34181000000001,1.0,1,21900,0,21900,Self-Storage Facility,Self-Storage Facility,21900.0,,75.5,90.0,1654353.5,0.0,112187.0,1221451.0,False,Compliant,65.65,3.0,64
20617,NonResidential,Retail Store,Seattle Habitat Store,21 S Nevada St,Seattle,WA,98134.0,1824049074,2,GREATER DUWAMISH,47.56535,-122.34053999999999,1.0,1,39900,0,39900,"Non-Refrigerated Warehouse, Retail Store",Retail Store,25000.0,100.0,3.599999905,6.400000095,145468.7969,0.0,49005.0,96464.0,True,Error - Correct Default Data,5.46,0.14,63
20618,NonResidential,Warehouse,"Compton Lumber Co., Inc",3847  1st Avenue South,Seattle,WA,98134.0,1824049075,2,GREATER DUWAMISH,47.56897,-122.33617,1.0,1,38005,0,38005,"Non-Refrigerated Warehouse, Office, Self-Storage Facility",Non-Refrigerated Warehouse,21560.0,,21.10000038,57.59999847,800420.6875,0.0,632708.0,119386.0,False,Compliant,10.75,0.28,55
